datetime,datetime,year,month,day,random,sazonal,timeSeries
2050-01-01 00:00:00,2050-01-01 00:00:00,2050,1,1,0.8030986336672126,1.0,10.803098633667213
2050-01-01 01:00:00,2050-01-01 01:00:00,2050,1,1,0.9848116517711611,0.9999997588734665,10.984809240505825
2050-01-01 02:00:00,2050-01-01 02:00:00,2050,1,1,0.7974254126048156,0.9999990354939822,10.797415767544637
2050-01-01 03:00:00,2050-01-01 03:00:00,2050,1,1,0.5195790098189653,0.999997829861896,10.519557308437925
2050-01-01 04:00:00,2050-01-01 04:00:00,2050,1,1,0.8433328421438532,0.9999961419777894,10.843294261921747
2050-01-01 05:00:00,2050-01-01 05:00:00,2050,1,1,0.990636371439235,0.9999939718424762,10.990576089863998
2050-01-01 06:00:00,2050-01-01 06:00:00,2050,1,1,0.5905972392248375,0.9999913194570031,10.590510433794869
2050-01-01 07:00:00,2050-01-01 07:00:00,2050,1,1,0.22440520722901014,0.9999881848226492,10.224287055455502
2050-01-01 08:00:00,2050-01-01 08:00:00,2050,1,1,0.38595495128084834,0.9999845679409262,10.38580063069011
2050-01-01 09:00:00,2050-01-01 09:00:00,2050,1,1,0.6121416589804249,0.9999804688135782,10.611946347116207
2050-01-01 10:00:00,2050-01-01 10:00:00,2050,1,1,0.4362484129549632,0.9999758874425823,10.436007287380786
2050-01-01 11:00:00,2050-01-01 11:00:00,2050,1,1,0.7397386714913733,0.9999708238301476,10.73944690979285
2050-01-01 12:00:00,2050-01-01 12:00:00,2050,1,1,0.6686729771081718,0.9999652779787161,10.668325756895333
2050-01-01 13:00:00,2050-01-01 13:00:00,2050,1,1,0.6888580451645332,0.9999592498909624,10.688450544074158
2050-01-01 14:00:00,2050-01-01 14:00:00,2050,1,1,0.43643823928260694,0.9999527395697936,10.435965634980542
2050-01-01 15:00:00,2050-01-01 15:00:00,2050,1,1,0.24363044843565007,0.9999457470183493,10.243087918619144
2050-01-01 16:00:00,2050-01-01 16:00:00,2050,1,1,0.7415978084792285,0.9999382722400014,10.740980530879243
2050-01-01 17:00:00,2050-01-01 17:00:00,2050,1,1,0.9276786781314075,0.9999303152383551,10.926981830514958
2050-01-01 18:00:00,2050-01-01 18:00:00,2050,1,1,0.5477643377648259,0.9999218760172474,10.5469830979373
2050-01-01 19:00:00,2050-01-01 19:00:00,2050,1,1,0.15914308766426066,0.999912954580748,10.158272633471741
2050-01-01 20:00:00,2050-01-01 20:00:00,2050,1,1,0.3227797938064354,0.9999035509331596,10.321815303138031
2050-01-01 21:00:00,2050-01-01 21:00:00,2050,1,1,0.31336718921205453,0.9998936650790171,10.312303840002226
2050-01-01 22:00:00,2050-01-01 22:00:00,2050,1,1,0.9283911269302403,0.9998832970230879,10.927224097161119
2050-01-01 23:00:00,2050-01-01 23:00:00,2050,1,1,0.80745592454251,0.9998724467703719,10.806180392246228
2050-01-02 00:00:00,2050-01-02 00:00:00,2050,1,2,0.6879774254599356,0.9998611143261019,10.686588568720955
2050-01-02 01:00:00,2050-01-02 01:00:00,2050,1,2,0.30423639824946647,0.9998492996957429,10.302729395206896
2050-01-02 02:00:00,2050-01-02 02:00:00,2050,1,2,0.48681513302384705,0.9998370028849926,10.485185161873773
2050-01-02 03:00:00,2050-01-02 03:00:00,2050,1,2,0.23784659921775675,0.999824223899781,10.236088838215567
2050-01-02 04:00:00,2050-01-02 04:00:00,2050,1,2,0.23881205089681878,0.9998109627462709,10.236921678359527
2050-01-02 05:00:00,2050-01-02 05:00:00,2050,1,2,0.4107706989329545,0.9997972194308576,10.40874289324153
2050-01-02 06:00:00,2050-01-02 06:00:00,2050,1,2,0.9352731095005201,0.9997829939601689,10.933103049102208
2050-01-02 07:00:00,2050-01-02 07:00:00,2050,1,2,0.008510390370940368,0.999768286341065,10.00619325378159
2050-01-02 08:00:00,2050-01-02 08:00:00,2050,1,2,0.5729917689207936,0.9997530965806385,10.570522734727179
2050-01-02 09:00:00,2050-01-02 09:00:00,2050,1,2,0.39914357497501696,0.999737424686215,10.396517821837167
2050-01-02 10:00:00,2050-01-02 10:00:00,2050,1,2,0.9156195511041643,0.9997212706653522,10.912832257757687
2050-01-02 11:00:00,2050-01-02 11:00:00,2050,1,2,0.20278961312805854,0.9997046345258405,10.199835958386462
2050-01-02 12:00:00,2050-01-02 12:00:00,2050,1,2,0.09324385534278867,0.9996875162757026,10.090119018099815
2050-01-02 13:00:00,2050-01-02 13:00:00,2050,1,2,0.4359147175217587,0.9996699159231939,10.432613876753697
2050-01-02 14:00:00,2050-01-02 14:00:00,2050,1,2,0.8352642799410612,0.9996518334768022,10.831782614709082
2050-01-02 15:00:00,2050-01-02 15:00:00,2050,1,2,0.7627088458772824,0.9996332689452478,10.75904153532976
2050-01-02 16:00:00,2050-01-02 16:00:00,2050,1,2,0.2218669023883162,0.9996142223374836,10.218009125763151
2050-01-02 17:00:00,2050-01-02 17:00:00,2050,1,2,0.46542303607031255,0.9995946936626949,10.461369972697263
2050-01-02 18:00:00,2050-01-02 18:00:00,2050,1,2,0.02259112324072754,0.9995746829302993,10.018337952543721
2050-01-02 19:00:00,2050-01-02 19:00:00,2050,1,2,0.01030741003898783,0.9995541901499472,10.00584931153846
2050-01-02 20:00:00,2050-01-02 20:00:00,2050,1,2,0.34259575727574954,0.9995332153315211,10.33792791059096
2050-01-02 21:00:00,2050-01-02 21:00:00,2050,1,2,0.8014786886417385,0.9995117584851364,10.796596273493103
2050-01-02 22:00:00,2050-01-02 22:00:00,2050,1,2,0.11545858625763983,0.9994898196211406,10.110356782469045
2050-01-02 23:00:00,2050-01-02 23:00:00,2050,1,2,0.8525466324598756,0.9994673987501137,10.847220619961012
2050-01-03 00:00:00,2050-01-03 00:00:00,2050,1,3,0.3280224545706385,0.9994444958828685,10.322467413399323
2050-01-03 01:00:00,2050-01-03 01:00:00,2050,1,3,0.41081302056587343,0.9994211110304497,10.405024130870371
2050-01-03 02:00:00,2050-01-03 02:00:00,2050,1,3,0.9551130885581794,0.999397244204135,10.94908553059953
2050-01-03 03:00:00,2050-01-03 03:00:00,2050,1,3,0.23607849123460456,0.999372895415434,10.229807445388943
2050-01-03 04:00:00,2050-01-03 04:00:00,2050,1,3,0.5334552150528169,0.999348064676089,10.526935861813707
2050-01-03 05:00:00,2050-01-03 05:00:00,2050,1,3,0.13715468227287353,0.999322751998075,10.130382202253623
2050-01-03 06:00:00,2050-01-03 06:00:00,2050,1,3,0.5658185495945738,0.9992969573935987,10.558788123530562
2050-01-03 07:00:00,2050-01-03 07:00:00,2050,1,3,0.4516606109594806,0.9992706808750998,10.44436741971048
2050-01-03 08:00:00,2050-01-03 08:00:00,2050,1,3,0.02619109731062108,0.9992439224552503,10.018630321863123
2050-01-03 09:00:00,2050-01-03 09:00:00,2050,1,3,0.3224265988501839,0.9992166821469545,10.314593420319728
2050-01-03 10:00:00,2050-01-03 10:00:00,2050,1,3,0.6882884276061234,0.999188959963349,10.680178027239613
2050-01-03 11:00:00,2050-01-03 11:00:00,2050,1,3,0.3490176305218953,0.9991607559178031,10.340625189699926
2050-01-03 12:00:00,2050-01-03 12:00:00,2050,1,3,0.9324800801159019,0.9991320700239181,10.923800780355084
2050-01-03 13:00:00,2050-01-03 13:00:00,2050,1,3,0.421790790456674,0.9991029022955281,10.412819813411955
2050-01-03 14:00:00,2050-01-03 14:00:00,2050,1,3,0.27156925312562963,0.9990732527466991,10.26230178059262
