datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.041027235216194446,1.0,10.041027235216195
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.9942169151168466,0.9999997588734665,10.994214503851511
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.5078679075477365,0.9999990354939822,10.507858262487558
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.7404462218103399,0.999997829861896,10.740424520429299
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.7369359290079097,0.9999961419777894,10.736897348785803
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.27005100233455626,0.9999939718424762,10.269990720759319
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.497718376981673,0.9999913194570031,10.497631571551704
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.598820069820091,0.9999881848226492,10.598701918046583
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.7702230926170185,0.9999845679409262,10.77006877202628
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.7742720394943656,0.9999804688135782,10.774076727630147
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.16877213840495053,0.9999758874425823,10.168531012830773
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.17795501818232662,0.9999708238301476,10.177663256483804
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.4558447866146482,0.9999652779787161,10.45549756640181
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.6292297681525957,0.9999592498909624,10.62882226706222
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.21016471909194812,0.9999527395697936,10.209692114789883
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.8991535952622235,0.9999457470183493,10.898611065445717
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.690494510470014,0.9999382722400014,10.689877232870028
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.6276575860383687,0.9999303152383551,10.62696073842192
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.09476739088894881,0.9999218760172474,10.093986151061422
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.09860662572925416,0.999912954580748,10.097736171536734
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.9940428831226394,0.9999035509331596,10.993078392454237
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.07801639633425506,0.9998936650790171,10.076953047124427
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.7133640569783016,0.9998832970230879,10.71219702720918
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.10859379569491512,0.9998724467703719,10.107318263398634
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.647804766443145,0.9998611143261019,10.646415909704164
